date_rep,day,month,year,cases,deaths,geo_id
03/01/2022,03,01,2022,18675,63,ML
03/01/2022,03,01,2022,96786,1,MT
03/01/2022,03,01,2022,50572,79,MH
03/01/2022,03,01,2022,80712,83,MQ
03/01/2022,03,01,2022,95432,76,MR
03/01/2022,03,01,2022,10650,79,MU
03/01/2022,03,01,2022,64497,12,YT
03/01/2022,03,01,2022,58604,89,MX
03/01/2022,03,01,2022,90346,5,FM
03/01/2022,03,01,2022,74499,95,MD
03/01/2022,03,01,2022,42580,5,MC
03/01/2022,03,01,2022,56856,58,MN
03/01/2022,03,01,2022,24475,53,ME
03/01/2022,03,01,2022,32750,47,MS
03/01/2022,03,01,2022,30846,45,MA
03/01/2022,03,01,2022,41676,13,MZ
03/01/2022,03,01,2022,10616,11,MM
03/01/2022,03,01,2022,72118,62,MM
03/01/2022,03,01,2022,52631,3,NA
03/01/2022,03,01,2022,43249,5,NR
03/01/2022,03,01,2022,41614,85,NP
03/01/2022,03,01,2022,71567,45,NL
03/01/2022,03,01,2022,68498,74,AN
03/01/2022,03,01,2022,45350,43,NC
03/01/2022,03,01,2022,11870,62,NZ
03/01/2022,03,01,2022,74885,39,NI
03/01/2022,03,01,2022,55977,59,NE
03/01/2022,03,01,2022,86007,49,NG
03/01/2022,03,01,2022,57551,67,NU
03/01/2022,03,01,2022,60111,47,NF
03/01/2022,03,01,2022,93201,47,MP
03/01/2022,03,01,2022,25797,62,NO
03/01/2022,03,01,2022,31809,23,OM
03/01/2022,03,01,2022,34623,16,PK
03/01/2022,03,01,2022,67903,66,PW
03/01/2022,03,01,2022,99573,83,PS
03/01/2022,03,01,2022,39722,35,PA
03/01/2022,03,01,2022,65544,100,PG
03/01/2022,03,01,2022,18395,87,PY
03/01/2022,03,01,2022,86522,91,PE
03/01/2022,03,01,2022,66617,5,PH
03/01/2022,03,01,2022,15425,17,PN
03/01/2022,03,01,2022,89500,100,PL
03/01/2022,03,01,2022,49734,99,PT
03/01/2022,03,01,2022,88771,80,PR
03/01/2022,03,01,2022,8944,4,QA
03/01/2022,03,01,2022,38181,93,RE
03/01/2022,03,01,2022,24045,74,RO
03/01/2022,03,01,2022,24800,99,RU
03/01/2022,03,01,2022,95977,14,RU
03/01/2022,03,01,2022,35704,6,RW
03/01/2022,03,01,2022,97775,84,SH
03/01/2022,03,01,2022,295,49,KN
03/01/2022,03,01,2022,98634,98,LC
03/01/2022,03,01,2022,49180,81,PM
03/01/2022,03,01,2022,49523,25,VC
03/01/2022,03,01,2022,42276,9,VC
03/01/2022,03,01,2022,78510,66,VC
03/01/2022,03,01,2022,54409,97,WS
03/01/2022,03,01,2022,84459,2,SM
03/01/2022,03,01,2022,34238,66,ST
03/01/2022,03,01,2022,52039,97,SA
03/01/2022,03,01,2022,36082,41,SN
03/01/2022,03,01,2022,86567,86,RS
03/01/2022,03,01,2022,85089,61,SC
03/01/2022,03,01,2022,66192,54,SL
03/01/2022,03,01,2022,71208,39,SG
03/01/2022,03,01,2022,11853,98,SK
03/01/2022,03,01,2022,10489,44,SI
03/01/2022,03,01,2022,50486,50,SB
03/01/2022,03,01,2022,52786,11,SO
03/01/2022,03,01,2022,28628,94,ZA
03/01/2022,03,01,2022,16315,92,GS
03/01/2022,03,01,2022,74800,65,SS
03/01/2022,03,01,2022,80127,93,ES
03/01/2022,03,01,2022,73441,1,LK
03/01/2022,03,01,2022,48178,57,SD
03/01/2022,03,01,2022,77503,61,SR
03/01/2022,03,01,2022,61384,96,SJ
03/01/2022,03,01,2022,11358,71,SZ
03/01/2022,03,01,2022,37223,29,SE
03/01/2022,03,01,2022,59912,76,CH
03/01/2022,03,01,2022,18558,40,SY
03/01/2022,03,01,2022,67566,57,TW
03/01/2022,03,01,2022,26677,22,TW
03/01/2022,03,01,2022,13319,78,TJ
03/01/2022,03,01,2022,37865,72,TZ
03/01/2022,03,01,2022,77099,32,TH
03/01/2022,03,01,2022,29757,97,TL
03/01/2022,03,01,2022,40594,60,TG
03/01/2022,03,01,2022,99894,97,TK
03/01/2022,03,01,2022,3140,69,TO
03/01/2022,03,01,2022,60588,16,TT
03/01/2022,03,01,2022,49845,87,TN
03/01/2022,03,01,2022,85663,46,TR
03/01/2022,03,01,2022,35095,40,TM
03/01/2022,03,01,2022,74173,74,TC
03/01/2022,03,01,2022,35173,31,TV
03/01/2022,03,01,2022,52014,68,UG
03/01/2022,03,01,2022,11958,82,UA
03/01/2022,03,01,2022,36458,75,AE
03/01/2022,03,01,2022,97771,27,GB
03/01/2022,03,01,2022,76253,4,US
03/01/2022,03,01,2022,57326,49,UM
03/01/2022,03,01,2022,65838,24,UY
03/01/2022,03,01,2022,2373,87,UZ
03/01/2022,03,01,2022,55656,11,VU
03/01/2022,03,01,2022,92776,67,VE
03/01/2022,03,01,2022,74308,44,VE
03/01/2022,03,01,2022,51836,98,VN
03/01/2022,03,01,2022,86191,3,VN
03/01/2022,03,01,2022,44688,51,VG
03/01/2022,03,01,2022,7785,93,VI
03/01/2022,03,01,2022,52818,30,WF
03/01/2022,03,01,2022,26283,20,EH
03/01/2022,03,01,2022,26333,50,YE
03/01/2022,03,01,2022,81898,41,ZM
03/01/2022,03,01,2022,93465,35,ZW
04/01/2022,04,01,2022,60740,94,AF
04/01/2022,04,01,2022,30654,94,AL
04/01/2022,04,01,2022,17352,16,DZ
04/01/2022,04,01,2022,97375,12,AS
04/01/2022,04,01,2022,66556,61,AD
04/01/2022,04,01,2022,54285,23,AO
04/01/2022,04,01,2022,95777,92,AI
04/01/2022,04,01,2022,41390,92,AQ
04/01/2022,04,01,2022,11045,74,AG
04/01/2022,04,01,2022,80330,60,AR
04/01/2022,04,01,2022,63386,80,AM
04/01/2022,04,01,2022,44237,76,AW
04/01/2022,04,01,2022,1141,5,AU
04/01/2022,04,01,2022,29455,78,AT
04/01/2022,04,01,2022,33178,46,AZ
04/01/2022,04,01,2022,33476,67,BS
04/01/2022,04,01,2022,68109,76,BH
04/01/2022,04,01,2022,64924,77,BD
04/01/2022,04,01,2022,40691,20,BB
04/01/2022,04,01,2022,23975,36,BY
04/01/2022,04,01,2022,22693,67,BE
04/01/2022,04,01,2022,15571,92,BZ
04/01/2022,04,01,2022,54402,19,BJ
04/01/2022,04,01,2022,55103,49,BM
04/01/2022,04,01,2022,23686,10,BT
04/01/2022,04,01,2022,72372,66,BO
04/01/2022,04,01,2022,42154,65,BA
04/01/2022,04,01,2022,58200,79,BW
04/01/2022,04,01,2022,42333,8,BV
04/01/2022,04,01,2022,33614,30,BR
04/01/2022,04,01,2022,93646,82,IO
04/01/2022,04,01,2022,62247,4,BN
04/01/2022,04,01,2022,19187,33,BN
04/01/2022,04,01,2022,65938,8,BG
04/01/2022,04,01,2022,18540,94,BF
04/01/2022,04,01,2022,84253,39,BI
04/01/2022,04,01,2022,66820,49,KH
04/01/2022,04,01,2022,63641,40,CM
04/01/2022,04,01,2022,69719,71,CA
04/01/2022,04,01,2022,43069,27,CV
04/01/2022,04,01,2022,49997,31,KY
04/01/2022,04,01,2022,72590,43,CF
04/01/2022,04,01,2022,33811,71,TD
04/01/2022,04,01,2022,33888,8,CL
04/01/2022,04,01,2022,27392,72,CN
04/01/2022,04,01,2022,29003,74,CX
04/01/2022,04,01,2022,12464,64,CC
04/01/2022,04,01,2022,27202,98,CO
04/01/2022,04,01,2022,54880,36,KM
04/01/2022,04,01,2022,92425,91,CG
04/01/2022,04,01,2022,74793,66,CD
04/01/2022,04,01,2022,71045,61,CK
04/01/2022,04,01,2022,29625,63,CR
04/01/2022,04,01,2022,52191,57,CI
04/01/2022,04,01,2022,31848,100,CI
04/01/2022,04,01,2022,80228,27,HR
04/01/2022,04,01,2022,82649,13,CU
04/01/2022,04,01,2022,76037,97,CY
04/01/2022,04,01,2022,32021,41,CZ
04/01/2022,04,01,2022,6352,100,DK
04/01/2022,04,01,2022,96486,78,DJ
04/01/2022,04,01,2022,39174,82,DM
04/01/2022,04,01,2022,9433,23,DO
04/01/2022,04,01,2022,31170,52,EC
04/01/2022,04,01,2022,84606,32,EG
04/01/2022,04,01,2022,62084,69,SV
04/01/2022,04,01,2022,3900,97,GQ
04/01/2022,04,01,2022,66769,72,ER
04/01/2022,04,01,2022,6821,73,EE
04/01/2022,04,01,2022,18470,23,ET
04/01/2022,04,01,2022,64943,23,FK
04/01/2022,04,01,2022,41822,42,FO
04/01/2022,04,01,2022,33315,93,FJ
04/01/2022,04,01,2022,33106,44,FI
04/01/2022,04,01,2022,52504,49,FR
04/01/2022,04,01,2022,5800,20,GF
04/01/2022,04,01,2022,65127,54,PF
04/01/2022,04,01,2022,96913,81,TF
04/01/2022,04,01,2022,57417,88,GA
04/01/2022,04,01,2022,55468,73,GM
04/01/2022,04,01,2022,82840,12,GE
04/01/2022,04,01,2022,86424,76,DE
04/01/2022,04,01,2022,82973,25,GH
04/01/2022,04,01,2022,16078,33,GI
04/01/2022,04,01,2022,37412,56,GR
04/01/2022,04,01,2022,52793,9,GL
04/01/2022,04,01,2022,16157,10,GD
04/01/2022,04,01,2022,16911,21,GP
04/01/2022,04,01,2022,9993,82,GU
04/01/2022,04,01,2022,87219,4,GT
04/01/2022,04,01,2022,88887,11,GG
04/01/2022,04,01,2022,16805,36,GN
04/01/2022,04,01,2022,40365,73,GW
04/01/2022,04,01,2022,88604,62,GY
04/01/2022,04,01,2022,54602,62,HT
04/01/2022,04,01,2022,30968,64,HM
04/01/2022,04,01,2022,93291,29,VA
04/01/2022,04,01,2022,59514,3,HN
04/01/2022,04,01,2022,91240,19,HK
04/01/2022,04,01,2022,86614,4,HU
04/01/2022,04,01,2022,84052,26,IS
04/01/2022,04,01,2022,16306,20,IN
04/01/2022,04,01,2022,73084,31,ID
04/01/2022,04,01,2022,10270,56,IR
04/01/2022,04,01,2022,85440,54,IQ
04/01/2022,04,01,2022,84837,85,IE
04/01/2022,04,01,2022,53819,16,IM
04/01/2022,04,01,2022,31937,76,IL
04/01/2022,04,01,2022,38139,5,IT
04/01/2022,04,01,2022,905,25,JM
04/01/2022,04,01,2022,85604,18,JP
04/01/2022,04,01,2022,82622,75,JE
04/01/2022,04,01,2022,62577,39,JO
04/01/2022,04,01,2022,14822,23,KZ
04/01/2022,04,01,2022,66770,69,KE
04/01/2022,04,01,2022,34056,68,KI
04/01/2022,04,01,2022,16735,65,KP
04/01/2022,04,01,2022,96099,82,KR
04/01/2022,04,01,2022,62454,8,KR
04/01/2022,04,01,2022,42760,23,KW
04/01/2022,04,01,2022,50430,35,KG
04/01/2022,04,01,2022,95167,79,LA
04/01/2022,04,01,2022,88364,61,LV
04/01/2022,04,01,2022,1915,6,LB
04/01/2022,04,01,2022,53194,57,LS
04/01/2022,04,01,2022,52291,29,LR
04/01/2022,04,01,2022,35526,12,LY
04/01/2022,04,01,2022,44475,70,LY
04/01/2022,04,01,2022,33222,37,LI
04/01/2022,04,01,2022,98431,9,LT
04/01/2022,04,01,2022,37237,63,LU
04/01/2022,04,01,2022,25692,25,MO
04/01/2022,04,01,2022,10570,26,MK
04/01/2022,04,01,2022,67997,48,MG
04/01/2022,04,01,2022,99731,97,MW
04/01/2022,04,01,2022,8454,41,MY
04/01/2022,04,01,2022,3321,11,MV
04/01/2022,04,01,2022,30818,65,ML
04/01/2022,04,01,2022,28955,91,MT
04/01/2022,04,01,2022,81668,93,MH
04/01/2022,04,01,2022,78381,43,MQ
04/01/2022,04,01,2022,62620,92,MR
04/01/2022,04,01,2022,74981,72,MU
04/01/2022,04,01,2022,656,59,YT
04/01/2022,04,01,2022,99439,22,MX
04/01/2022,04,01,2022,77039,34,FM
04/01/2022,04,01,2022,42029,45,MD
04/01/2022,04,01,2022,86902,88,MC
04/01/2022,04,01,2022,99169,56,MN
04/01/2022,04,01,2022,70723,50,ME
04/01/2022,04,01,2022,59881,63,MS
04/01/2022,04,01,2022,29021,42,MA
04/01/2022,04,01,2022,45964,68,MZ
04/01/2022,04,01,2022,37637,97,MM
04/01/2022,04,01,2022,23368,49,MM
04/01/2022,04,01,2022,79601,55,NA
04/01/2022,04,01,2022,77899,39,NR
04/01/2022,04,01,2022,98588,69,NP
04/01/2022,04,01,2022,5158,32,NL
04/01/2022,04,01,2022,25459,26,AN
04/01/2022,04,01,2022,93274,66,NC
04/01/2022,04,01,2022,18770,59,NZ
04/01/2022,04,01,2022,27575,37,NI
04/01/2022,04,01,2022,8440,59,NE
04/01/2022,04,01,2022,807,60,NG
04/01/2022,04,01,2022,480,48,NU
04/01/2022,04,01,2022,20656,41,NF
04/01/2022,04,01,2022,20913,61,MP
04/01/2022,04,01,2022,5524,89,NO
04/01/2022,04,01,2022,13137,96,OM
04/01/2022,04,01,2022,39875,36,PK
04/01/2022,04,01,2022,24574,14,PW
04/01/2022,04,01,2022,77389,65,PS
04/01/2022,04,01,2022,3131,30,PA
04/01/2022,04,01,2022,81415,89,PG
04/01/2022,04,01,2022,35226,43,PY
04/01/2022,04,01,2022,52800,17,PE
04/01/2022,04,01,2022,7954,90,PH
04/01/2022,04,01,2022,49221,91,PN
04/01/2022,04,01,2022,94885,28,PL
04/01/2022,04,01,2022,7576,78,PT
04/01/2022,04,01,2022,38989,71,PR
04/01/2022,04,01,2022,42864,16,QA
04/01/2022,04,01,2022,24954,54,RE
04/01/2022,04,01,2022,84557,28,RO
04/01/2022,04,01,2022,11908,90,RU
04/01/2022,04,01,2022,45192,48,RU
04/01/2022,04,01,2022,31310,1,RW
04/01/2022,04,01,2022,17255,31,SH
04/01/2022,04,01,2022,26498,82,KN
04/01/2022,04,01,2022,39575,98,LC
04/01/2022,04,01,2022,87239,82,PM
04/01/2022,04,01,2022,886,43,VC
04/01/2022,04,01,2022,27171,75,VC
04/01/2022,04,01,2022,31636,37,VC
04/01/2022,04,01,2022,95036,48,WS
04/01/2022,04,01,2022,64532,63,SM
04/01/2022,04,01,2022,53551,84,ST
04/01/2022,04,01,2022,23175,54,SA
04/01/2022,04,01,2022,72702,5,SN
04/01/2022,04,01,2022,31934,82,RS
04/01/2022,04,01,2022,78791,64,SC
04/01/2022,04,01,2022,31765,11,SL
04/01/2022,04,01,2022,91770,97,SG
04/01/2022,04,01,2022,35837,70,SK
04/01/2022,04,01,2022,85991,17,SI
04/01/2022,04,01,2022,41344,6,SB
04/01/2022,04,01,2022,55304,28,SO
04/01/2022,04,01,2022,38236,48,ZA
04/01/2022,04,01,2022,16662,60,GS
04/01/2022,04,01,2022,75814,20,SS
04/01/2022,04,01,2022,73278,53,ES
04/01/2022,04,01,2022,42311,68,LK
04/01/2022,04,01,2022,62181,68,SD
04/01/2022,04,01,2022,54861,55,SR
04/01/2022,04,01,2022,47156,7,SJ
04/01/2022,04,01,2022,14299,1,SZ
04/01/2022,04,01,2022,27173,41,SE
04/01/2022,04,01,2022,15897,15,CH
04/01/2022,04,01,2022,37949,5,SY
04/01/2022,04,01,2022,58413,55,TW
04/01/2022,04,01,2022,18064,20,TW
04/01/2022,04,01,2022,66975,1,TJ
04/01/2022,04,01,2022,81068,16,TZ
04/01/2022,04,01,2022,12344,67,TH
04/01/2022,04,01,2022,34521,22,TL
04/01/2022,04,01,2022,53923,90,TG
04/01/2022,04,01,2022,37837,98,TK
04/01/2022,04,01,2022,56258,93,TO
04/01/2022,04,01,2022,51928,59,TT
04/01/2022,04,01,2022,91557,88,TN
04/01/2022,04,01,2022,80816,69,TR
04/01/2022,04,01,2022,24138,50,TM
04/01/2022,04,01,2022,24500,91,TC
04/01/2022,04,01,2022,74097,23,TV
04/01/2022,04,01,2022,96714,67,UG
04/01/2022,04,01,2022,48436,47,UA
04/01/2022,04,01,2022,47125,2,AE
04/01/2022,04,01,2022,50579,31,GB
04/01/2022,04,01,2022,91218,83,US
04/01/2022,04,01,2022,36076,99,UM
04/01/2022,04,01,2022,2919,56,UY
04/01/2022,04,01,2022,21460,14,UZ
04/01/2022,04,01,2022,41772,82,VU
04/01/2022,04,01,2022,34545,56,VE
04/01/2022,04,01,2022,32131,47,VE
04/01/2022,04,01,2022,32726,59,VN
04/01/2022,04,01,2022,507,18,VN
04/01/2022,04,01,2022,88556,8,VG
04/01/2022,04,01,2022,5925,37,VI
04/01/2022,04,01,2022,93286,11,WF
04/01/2022,04,01,2022,83659,34,EH
04/01/2022,04,01,2022,20032,1,YE
04/01/2022,04,01,2022,66309,61,ZM
04/01/2022,04,01,2022,97994,49,ZW
